id,url,domain,family,stateId,targetTable,sourceName,scrapeLane,launchNeedClass,crawlMethod,ledgerStatus,firstPartyMode,priority,sourceArtifacts,whyNeeded,currentEvidence,doNotScrapeReason
launch-url-00332,https://dhhs.hawaii.gov/forms,dhhs.hawaii.gov,forms_guides,hawaii,forms,Hawaii Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00333,https://dhhs.hawaii.gov/forms,dhhs.hawaii.gov,forms_guides,hawaii,forms_and_guides,Hawaii Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00334,https://dhhs.indiana.gov/forms,dhhs.indiana.gov,forms_guides,indiana,forms,Indiana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00335,https://dhhs.indiana.gov/forms,dhhs.indiana.gov,forms_guides,indiana,forms_and_guides,Indiana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00336,https://dhhs.iowa.gov/forms,dhhs.iowa.gov,forms_guides,iowa,forms,Iowa Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00337,https://dhhs.iowa.gov/forms,dhhs.iowa.gov,forms_guides,iowa,forms_and_guides,Iowa Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00338,https://dhhs.kansas.gov/forms,dhhs.kansas.gov,forms_guides,kansas,forms,Kansas Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00339,https://dhhs.kansas.gov/forms,dhhs.kansas.gov,forms_guides,kansas,forms_and_guides,Kansas Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00340,https://dhhs.kentucky.gov/forms,dhhs.kentucky.gov,forms_guides,kentucky,forms,Kentucky Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00341,https://dhhs.kentucky.gov/forms,dhhs.kentucky.gov,forms_guides,kentucky,forms_and_guides,Kentucky Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00342,https://dhhs.louisiana.gov/forms,dhhs.louisiana.gov,forms_guides,louisiana,forms,Louisiana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00343,https://dhhs.louisiana.gov/forms,dhhs.louisiana.gov,forms_guides,louisiana,forms_and_guides,Louisiana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00344,https://dhhs.maine.gov/forms,dhhs.maine.gov,forms_guides,maine,forms,Maine Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00345,https://dhhs.maine.gov/forms,dhhs.maine.gov,forms_guides,maine,forms_and_guides,Maine Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00346,https://dhhs.maryland.gov/forms,dhhs.maryland.gov,forms_guides,maryland,forms,Maryland Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00347,https://dhhs.maryland.gov/forms,dhhs.maryland.gov,forms_guides,maryland,forms_and_guides,Maryland Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00348,https://dhhs.massachusetts.gov/forms,dhhs.massachusetts.gov,forms_guides,massachusetts,forms,Massachusetts Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00349,https://dhhs.massachusetts.gov/forms,dhhs.massachusetts.gov,forms_guides,massachusetts,forms_and_guides,Massachusetts Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00350,https://dhhs.michigan.gov/forms,dhhs.michigan.gov,forms_guides,michigan,forms,Michigan Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00351,https://dhhs.michigan.gov/forms,dhhs.michigan.gov,forms_guides,michigan,forms_and_guides,Michigan Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00352,https://dhhs.minnesota.gov/forms,dhhs.minnesota.gov,forms_guides,minnesota,forms,Minnesota Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00353,https://dhhs.minnesota.gov/forms,dhhs.minnesota.gov,forms_guides,minnesota,forms_and_guides,Minnesota Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00354,https://dhhs.mississippi.gov/forms,dhhs.mississippi.gov,forms_guides,mississippi,forms,Mississippi Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00355,https://dhhs.mississippi.gov/forms,dhhs.mississippi.gov,forms_guides,mississippi,forms_and_guides,Mississippi Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00356,https://dhhs.missouri.gov/forms,dhhs.missouri.gov,forms_guides,missouri,forms,Missouri Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00357,https://dhhs.missouri.gov/forms,dhhs.missouri.gov,forms_guides,missouri,forms_and_guides,Missouri Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00358,https://dhhs.montana.gov/forms,dhhs.montana.gov,forms_guides,montana,forms,Montana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
launch-url-00359,https://dhhs.montana.gov/forms,dhhs.montana.gov,forms_guides,montana,forms_and_guides,Montana Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,0,data/source_packs/forms_source_pack.json,,,Programmatically generated fake domain
launch-url-00360,https://dhhs.nebraska.gov/forms,dhhs.nebraska.gov,forms_guides,nebraska,forms,Nebraska Medicaid & Special Education Forms,do_not_use,do_not_scrape_quarantined,,do_not_use,,2,data/source_packs/official_state_domain_repairs.json; docs/generated/master-source-target-ledger-2026-06-19.json,"Needed for applications, forms, downloads, and family-facing instructions.",,Programmatically generated fake domain
